    0.306854104995727539E+01    0.450871801376342773E+01    0.134212064743041992E+01    0.174772396611584724E+01    0.323579008134915203E+01    0.320713651180267345E+00    0.656788738396903859E+01    0.669673514366149858E+00    0.229512938702106473E+01    0.152506504934380551E+02    0.152492382585558168E+02   -0.732467262609874638E+03   -0.692775511231552343E+01    1
    0.262712907791137695E+01    0.192721796035766602E+01    0.467418286204338074E+01    0.390434356744083644E+01    0.395665453295909231E+01    0.424213480949401811E+00    0.608250645146969582E+01    0.994224989414215110E+00    0.242323995006084436E+01    0.152609572007291465E+02    0.153573588860030714E+02   -0.732042643649427191E+03   -0.692875511231550334E+01    1
    0.265090799331665039E+01    0.270130205154418945E+01    0.173695746064186096E+01    0.151114770791101405E+01    0.365626509300539393E+01    0.487759590148925781E+00    0.387748856849236523E+01    0.717062997817993208E+00    0.302208598113060001E+01    0.151821158149459556E+02    0.153279323208266565E+02   -0.729571678228594237E+03   -0.692975511231548769E+01    1
    0.140058803558349609E+01    0.401896429061889648E+01    0.112632128596305847E+01    0.278404023232723397E+01    0.580236927618793707E+01    0.485870099067687966E+00    0.178963876455065396E+02    0.941177064180374168E+00    0.278138277816772472E+01    0.156811938490721534E+02    0.156811567334030499E+02   -0.729510159062398316E+03   -0.693075511231546315E+01    1
    0.725040340423583984E+01    0.245325756072998047E+01    0.281370210647583008E+01    0.509947493062766632E+01    0.717602982267242417E+01    0.169628465175628684E+00    0.246612530375727435E+01    0.790940797328948952E+00    0.233966545999050135E+01    0.150498968770749286E+02    0.152334847662295605E+02   -0.728833610220796800E+03   -0.693175511231550789E+01    1
    0.416741800308227539E+01    0.220818138122558594E+01    0.259920942783355713E+01    0.178612334364842384E+01    0.265242012412883943E+01    0.525215244293212868E+00    0.176281672740235926E+02    0.667977660894393921E+00    0.273161674630641915E+01    0.156752910523491096E+02    0.156751345369081108E+02   -0.727717889947422009E+03   -0.693275511231550912E+01    1
    0.337002944946289062E+01    0.315232801437377930E+01    0.196767660975456238E+01    0.456461080748120906E+01    0.566124390119333221E+01    0.173779702186584478E+00    0.331077389749420021E+02    0.403004431724548362E+00    0.272387291544675847E+01    0.159486995758688703E+02    0.159488091675304968E+02   -0.727708246609673893E+03   -0.693375511231550057E+01    1
    0.591866207122802734E+01    0.266283226013183594E+01    0.483427453041076660E+01    0.209334494154103901E+01    0.296544551383442512E+01    0.504737007617950484E+00    0.889628860174949310E+01    0.334829437732696578E+00    0.298239618492126457E+01    0.153796607584979093E+02    0.153783953289745092E+02   -0.726395884150496727E+03   -0.693475511231554709E+01    1
    0.254012107849121094E+01    0.625807189941406250E+01    0.661197292804718018E+01    0.742902848763524393E+01    0.771481663809730112E+01    0.518471419811248779E+00    0.217013756511206566E+02    0.500436639785766579E+00    0.238758848166465754E+01    0.157665544708105436E+02    0.157647712616956284E+02   -0.726211623394982894E+03   -0.693575511231551811E+01    1
    0.115866613388061523E+01    0.606797122955322266E+01    0.705511006712913513E+01    0.418813479954509837E+01    0.518416072239248393E+01    0.327871322631835938E+00    0.283512291257236910E+02    0.261612266302108765E+00    0.258762664151191712E+01    0.158812440671573647E+02    0.158809792563243999E+02   -0.725819144866550573E+03   -0.693675511231548558E+01    1
    0.588617324829101562E-01    0.132352447509765625E+01    0.485793563723564148E+01    0.399808345856301672E+01    0.623821669305567283E+01    0.473048031330108643E+00    0.409629925006107065E+01    0.961740541458129927E+00    0.235944932925701112E+01    0.153938084683592997E+02    0.153880523979790542E+02   -0.724648285591459512E+03   -0.693775511231549125E+01    1
    0.179306507110595703E+01    0.599480581283569336E+01    0.365355315804481506E+01    0.251472300138410754E+01    0.398340478118833019E+01    0.428638231754302934E+00    0.257748060366749527E+02    0.138747566938400291E+00    0.277674883723258947E+01    0.158405976520351430E+02    0.158396482721707166E+02   -0.723548994324111163E+03   -0.693875511231549424E+01    1
    0.972547531127929688E+00    0.314193868637084961E+01    0.117415356636047363E+01    0.188421539193015053E+01    0.578394385309427594E+01    0.488661348819732666E+00    0.151715860579457953E+02    0.801122570037841819E+00    0.290821988290548328E+01    0.156107793636283425E+02    0.156102267540821575E+02   -0.723501017866988832E+03   -0.693975511231547948E+01    1
    0.285254621505737305E+01    0.572305297851562500E+01    0.371864858269691467E+01    0.529797015832310514E+01    0.824083194710686229E+01    0.223978710174560558E+00    0.276214873268036811E+02    0.261164337396621704E+00    0.255578821039199822E+01    0.158696181451370677E+02    0.158697993965087587E+02   -0.722675019548473983E+03   -0.694075511231545761E+01    1
    0.776355075836181641E+01    0.703965187072753906E+00    0.471147719025611877E+01    0.236483994022485122E+01    0.597368104781170128E+01    0.380753505229949996E+00    0.237441843356398010E+02    0.971817600727081343E+00    0.247315192484855650E+01    0.158041749088321914E+02    0.158038726204357065E+02   -0.722255196964103902E+03   -0.694175511231546682E+01    1
