    0.405861958256112654E+00    0.473968213606431465E+01    0.632376372054724900E+01    0.269177275332110710E+01    0.270726510543754584E+01    0.285657924392803075E+00    0.218289115155914093E+01    0.916886725953002246E+00    0.251310197098680232E+01    0.151290289792450103E+02    0.148860319170465800E+02   -0.432960917103300513E+01
    0.368917392610303496E+01    0.403490158436702728E+01    0.551688665632505248E+01    0.297495011053347547E+01    0.716002918790247733E+01    0.302925677714546815E+00    0.293255789437767822E+01    0.943038032642385171E+00    0.230238436765571031E+01    0.151868262462204999E+02    0.149377097585700778E+02   -0.425596490030586505E+01
    0.525087617387626704E+01    0.685694524247862791E+01    0.480998258299257131E+01    0.396041967144029483E+01    0.801095797987485092E+01    0.366059296436627712E+00    0.251293144424542092E+01    0.787811028425384086E+00    0.261339258948867847E+01    0.151780966751008339E+02    0.148391864740381365E+02   -0.421945452400774990E+01
    0.836763688903019109E+00    0.541907141995655728E+01    0.771392747156370806E+01    0.264460196909788259E+01    0.825143286421238642E+01    0.356492256736739233E+00    0.275898969171745545E+01    0.976128161948317308E+00    0.286428106735215771E+01    0.152726779317728685E+02    0.149824623864683293E+02   -0.421549054147723901E+01
    0.547450773583385253E+01    0.339269241510835928E+00    0.193109084144076770E+01    0.411613064181645250E+01    0.661146807360285926E+01    0.505724918056352557E+00    0.266876803454919820E+01    0.745306648662495075E+00    0.298023098465015002E+01    0.149993696822201539E+02    0.149002852241938335E+02   -0.420354900468487624E+01
    0.415530861710353749E+00    0.792097089089455153E+01    0.647960911641352499E+01    0.203571301434909468E+01    0.380217671753760822E+01    0.254953877114674710E+00    0.174688412572852880E+01    0.208871000349639346E+00    0.236212074862711630E+01    0.151879913952223085E+02    0.148488318869501015E+02   -0.419574199820261740E+01
    0.628158936806732004E+01    0.564197272920187309E+01    0.117483040239661340E+01    0.302917973632028525E+01    0.761967283817005203E+01    0.406308726219265059E+00    0.301587045321328828E+01    0.559788126971181854E+00    0.304016926739716142E+01    0.152222002066365967E+02    0.150056428002426969E+02   -0.417879188853195238E+01
    0.204949847220199777E+01    0.698695472911909210E+01    0.647008435658548819E+01    0.221562111944615836E+01    0.624139681385985590E+01    0.334086055404164028E+00    0.192965281195255689E+01    0.882464859960541692E+00    0.284280502825906289E+01    0.151984929908936035E+02    0.148202170278573266E+02   -0.412049750324421193E+01
    0.408410320573888264E+01    0.727152687064748449E+01    0.377940112657739213E+01    0.191278536543510325E+01    0.757351956666997328E+01    0.238604004411718112E+00    0.184746879242836970E+01    0.927351354708498499E+00    0.298718491845353995E+01    0.151597834496849107E+02    0.147600797878930443E+02   -0.410700238459721234E+01
    0.558816098372243264E+01    0.380621368678282113E+00    0.574362648165230372E+01    0.245738047914739166E+01    0.747488687716296418E+01    0.424215851390077003E+00    0.382123554196822335E+01    0.535816991095044104E+00    0.287006104142915186E+01    0.153407786363573670E+02    0.150633291922966688E+02   -0.410553152913005182E+01
    0.708503194532516112E+01    0.500206283345868563E+01    0.783918544455254374E+01    0.311282389429257700E+01    0.378017768381452957E+01    0.319036005858084226E+00    0.169834884576262790E+01    0.438529282318971814E+00    0.222722494950814331E+01    0.148897337408624431E+02    0.147879692257451243E+02   -0.409110393144626450E+01
    0.772870007806432380E+01    0.589883316107785216E+01    0.510638371151848069E+01    0.290182089906318108E+01    0.666604554144272576E+01    0.290760088629475499E+00    0.198074296216303392E+01    0.790983471613367239E+00    0.270827922018072353E+01    0.151187895268026544E+02    0.147938693238848753E+02   -0.406240094742793545E+01
    0.728628127043224261E+01    0.444151338134632567E+01    0.716187718529683792E+01    0.398758867882471835E+01    0.776962593354610043E+01    0.421133550854092875E+00    0.384195953745218777E+01    0.529017258230491949E+00    0.233715667194566556E+01    0.152885251109341453E+02    0.150435777829436699E+02   -0.399774694541208397E+01
    0.104294347763061523E+01    0.339899206161499023E+01    0.530791553854942322E+01    0.222823389909816516E+01    0.829935906542750068E+01    0.271201360225677479E+00    0.174889282752357733E+01    0.771928924322128340E+00    0.268431367844343161E+01    0.149876924050503408E+02    0.147638768833713119E+02   -0.399497984302018461E+01
    0.410270972180964932E+01    0.246235615494485849E+01    0.107875872561391439E+01    0.275065567426377555E+01    0.454094708937857305E+01    0.396129915538151911E+00    0.254469729033739833E+01    0.837276418988650240E+00    0.239990134295299118E+01    0.152375161951368199E+02    0.149115008884189653E+02   -0.399345637317518509E+01
    0.587642406726393318E+01    0.349717220202937940E+01    0.345679444663734969E+01    0.424628449327671653E+01    0.751085721555980879E+01    0.354348853478506531E+00    0.216775845938359168E+01    0.819583300493677447E+00    0.240002639540992080E+01    0.150542424108602848E+02    0.148710311745419990E+02   -0.395973765464537841E+01
    0.354436020755276937E+01    0.243457610937668711E+01    0.180066215895936255E+01    0.564224511553204078E+01    0.659834920217893650E+01    0.381922512739916953E+00    0.305086601676867897E+01    0.757615737982706761E+00    0.254278952320786900E+01    0.153092690537322067E+02    0.149396009388617639E+02   -0.391753949349225028E+01
