    0.345274925231933594E+01    0.202566957473754883E+01    0.203937652707099915E+01    0.608726250662355195E+01    0.629542821371156425E+01    0.151137173175811768E+00    0.617143364677114548E+01    0.552885359525680520E+00    0.244609297275543192E+01    0.152221658107163798E+02    0.152252495017072533E+02    0.152215451103902168E+02   -0.742360630379701433E+03   -0.801170088246507284E+01    1
    0.432328462600708008E+01    0.469501972198486328E+00    0.132274526357650757E+01    0.285345070445412574E+01    0.810073781461360554E+01    0.233329391479492193E+00    0.361266889601542829E+02    0.374902015924453713E+00    0.224434114742279034E+01    0.159871276358458232E+02    0.159883116266426129E+02    0.159864807005916489E+02   -0.742360630379701433E+03   -0.801203421579838171E+01    1
    0.465991497039794922E+01    0.117811536788940430E+01    0.740826803445816040E+01    0.211951557200470653E+01    0.772146186833683679E+01    0.202742481231689475E+00    0.822234777467594213E+01    0.894276493787765525E+00    0.299246493113040923E+01    0.153471673904492434E+02    0.153477863350505945E+02    0.153439448800221090E+02   -0.742242847344045003E+03   -0.801236754913166571E+01    1
    0.241274833679199219E+01    0.284296321868896484E+01    0.691445681452751160E+01    0.664577373686864714E+01    0.755534973039744973E+01    0.381765198707580522E+00    0.199434080866229664E+02    0.375048196315765359E+00    0.272641446799039855E+01    0.157288350921845232E+02    0.157297891991999084E+02    0.157290438398701209E+02   -0.742042176648582881E+03   -0.801270088246507584E+01    1
    0.277381515502929688E+01    0.530964946746826172E+01    0.528932961821556091E+01    0.519555651448241562E+01    0.652991933423694437E+01    0.340750539302825950E+00    0.573310142963125102E+01    0.870090800523757979E+00    0.271110149246454224E+01    0.153439157583183441E+02    0.152310949777071247E+02    0.152744475781462903E+02   -0.741955165271593273E+03   -0.801303421579843800E+01    1
    0.238015222549438477E+01    0.479112052917480469E+01    0.674251246452331543E+01    0.318874904039242235E+01    0.680667846568222146E+01    0.494972443580627419E+00    0.148642900632933976E+02    0.312543606758117654E+00    0.247168444949388499E+01    0.156009070063337596E+02    0.156006528311545285E+02    0.156014689289571287E+02   -0.740913711396765052E+03   -0.801336754913176108E+01    1
    0.409111022949218750E+01    0.211960554122924805E+01    0.764580249786376953E+00    0.242577272216141449E+01    0.709492358377840127E+01    0.199393582344055187E+00    0.215183638332805351E+02    0.973147279024124123E+00    0.221745961415767656E+01    0.157627184708041010E+02    0.157613139257817370E+02    0.157627998036289956E+02   -0.740884723859891778E+03   -0.801370088246506107E+01    1
    0.257581806182861328E+01    0.496031761169433594E+00    0.612579751014709473E+01    0.406759132271127921E+01    0.514948922673067866E+01    0.289467096328735352E+00    0.689477562497211682E+01    0.944263213872909568E+00    0.251769179314374902E+01    0.155000335170633328E+02    0.152808979066003818E+02    0.152996497909597924E+02   -0.740726499854676945E+03   -0.801403421579837172E+01    1
    0.569700622558593750E+01    0.139541387557983398E+01    0.175468820333480835E+01    0.226369928889425953E+01    0.331178361546392264E+01    0.294985151290893532E+00    0.249853076729156918E+02    0.920810890197753862E+00    0.268678726935386658E+01    0.158259750185806460E+02    0.158268262912802644E+02    0.158267792096690982E+02   -0.740611430524892171E+03   -0.801436754913173566E+01    1
    0.283816051483154297E+01    0.644783878326416016E+01    0.399669352173805237E+01    0.515635175945486601E+01    0.819099043051876485E+01    0.386394762992858909E+00    0.189460508985210074E+01    0.240942627191543579E+00    0.298143085646629347E+01    0.149137778662056402E+02    0.148670050827152256E+02    0.148559924163131889E+02   -0.740451087874816949E+03   -0.801470088246504275E+01    1
