    0.407367072413983777E+01    0.731408529255003659E+00    0.348153911178131814E+01    0.264079487646087863E+01    0.399357906122151096E+01    0.307597964481504282E+00    0.223530371918765258E+01    0.969781802590115261E+00    0.238417249873527259E+01    0.151788845341954044E+02    0.148748947043218429E+02    0.148710902585796205E+02    0.253191976740675884E+01
    0.407367072413983777E+01    0.731408529255003659E+00    0.348153911178131814E+01    0.264079487646087863E+01    0.399357906122151096E+01    0.307597964481504282E+00    0.223530371918765258E+01    0.969781802590115261E+00    0.238417249873527259E+01    0.151788845341954044E+02    0.148748947043218429E+02    0.148710902585796205E+02    0.253191976740675884E+01
    0.407367072413983777E+01    0.731408529255003659E+00    0.348153911178131814E+01    0.264079487646087863E+01    0.399357906122151096E+01    0.307597964481504282E+00    0.223530371918765258E+01    0.969781802590115261E+00    0.238417249873527259E+01    0.151788845341954044E+02    0.148748947043218429E+02    0.148710902585796205E+02    0.253191976740675884E+01
    0.422095514387875070E+01    0.994007534591412445E+00    0.675905952504086471E+00    0.287814479744131280E+01    0.478015996840269963E+01    0.451707625551121872E+00    0.286104155031329199E+01    0.711467460495400772E+00    0.266820740433269066E+01    0.151553900306916312E+02    0.149553211391800414E+02    0.149681827547667243E+02    0.229867631725034194E+01
    0.422095514387875070E+01    0.994007534591412445E+00    0.675905952504086471E+00    0.287814479744131280E+01    0.478015996840269963E+01    0.451707625551121872E+00    0.286104155031329199E+01    0.711467460495400772E+00    0.266820740433269066E+01    0.151553900306916312E+02    0.149553211391800414E+02    0.149681827547667243E+02    0.229867631725034194E+01
    0.363764995180593109E+01    0.132775439636321280E+01    0.789655979587329471E+00    0.438524851865826015E+01    0.570111534414428434E+01    0.389534609084191796E+00    0.330261410038707970E+01    0.808120454729939319E+00    0.265582305896580628E+01    0.152791295212044016E+02    0.149879731578510373E+02    0.149734379904259196E+02    0.829161801582989355E+00
    0.516224702220860987E+01    0.154151488824634808E+01    0.908983047880932871E+00    0.668172722788710072E+01    0.712599649986065220E+01    0.270559474209923045E+00    0.241399577617620054E+01    0.962394900375950657E+00    0.241295139927400726E+01    0.151156099393528809E+02    0.148531001936198948E+02    0.148288029142053350E+02    0.138421083897339559E+01
    0.424680250645665591E+01    0.108531962954672356E+01    0.347342337983847704E+01    0.510242509445989700E+01    0.671644863518631041E+01    0.335232589334174436E+00    0.283427764136298688E+01    0.921343406959710842E+00    0.233866945573555807E+01    0.151605113948084451E+02    0.149203157703671501E+02    0.149168931553982844E+02    0.171353393876729054E+01
    0.493520343393496397E+01    0.310589995979136857E+01    0.475185732017950535E+01    0.203951056590553881E+01    0.731735310572618758E+01    0.398536858429978436E+00    0.288459101704757126E+01    0.818893838538088503E+00    0.229079786065005653E+01    0.151238403945223574E+02    0.149507958434861408E+02    0.149332955251379893E+02    0.199179760498893033E+01
    0.493520343393496397E+01    0.310589995979136857E+01    0.475185732017950535E+01    0.203951056590553881E+01    0.731735310572618758E+01    0.398536858429978436E+00    0.288459101704757126E+01    0.818893838538088503E+00    0.229079786065005653E+01    0.151238403945223574E+02    0.149507958434861408E+02    0.149332955251379893E+02    0.199179760498893033E+01
    0.660454169149923231E+01    0.944645332160506168E+00    0.531679685518806444E+01    0.274356838176669804E+01    0.744482960943297734E+01    0.358766600767838839E+00    0.231134556214900000E+01    0.816153048421352612E+00    0.245852896097765239E+01    0.150746666296330023E+02    0.148453185280727968E+02    0.148619234767796886E+02   -0.572247324377851196E+00
    0.359944427589218563E+01    0.222514154123465591E+00    0.425135031181735901E+01    0.255552971689325759E+01    0.692780459793517345E+01    0.482105198154205716E+00    0.213387522802418550E+01    0.670160562857737951E+00    0.252780388081202023E+01    0.149531724889848103E+02    0.148428379401927373E+02    0.148373176541252505E+02    0.229784400074386586E+01
    0.359944427589218563E+01    0.222514154123465591E+00    0.425135031181735901E+01    0.255552971689325759E+01    0.692780459793517345E+01    0.482105198154205716E+00    0.213387522802418550E+01    0.670160562857737951E+00    0.252780388081202023E+01    0.149531724889848103E+02    0.148428379401927373E+02    0.148373176541252505E+02    0.229784400074386586E+01
    0.268449095750378985E+01    0.124766147558017459E+00    0.351742356419661117E+01    0.339014458332382285E+01    0.732189582022909669E+01    0.421203997786016471E+00    0.223589093756409651E+01    0.597681843249976752E+00    0.232288936957035785E+01    0.149921616746398758E+02    0.148871093482812622E+02    0.148922090813720089E+02   -0.702149816921768255E+00
